Wavelength (nm),Spectral photon flux (1/[s m2 nm])
871.69965,2107698970939792.2
872.10779,2093075033054559.8
872.51593,2061033279423622.0
872.92401,2052432289633526.2
873.33209,2032533277027120.8
873.74017,2038093864083596.8
874.14819,2026867142568573.5
874.55615,2003198345149165.0
874.96417,1987826100966095.0
875.37207,1977453652786483.5
875.78003,1958243161642662.8
876.18793,1959530962685112.2
876.59576,1943533896732454.8
877.0036,1938856709374655.2
877.41144,1917329611457442.2
877.81921,1895462457401810.2
878.22699,1889774896015770.5
878.63477,1861973813698891.8
879.04248,1846916387643400.0
879.45013,1846199233120126.5
879.85779,1834713929208150.2
880.26544,1829461485179929.5
880.6731,1816693462074094.2
881.08063,1796810321106735.0
881.48822,1796026511840869.0
881.89575,1781214856983766.8
882.30328,1754872149358112.8
882.71075,1737287999115724.5
883.11823,1745392589079397.2
883.52563,1727470327344748.8
883.93304,1705859491453114.8
884.34045,1703395277218146.8
884.7478,1695155205513324.2
885.15509,1694334846148074.0
885.56244,1675280302660935.5
885.96973,1657981923460448.5
886.37695,1651338983711210.2
886.78418,1637492109623788.0
887.19141,1639262159902250.5
887.59857,1625002504374668.2
888.00568,1603777534377031.8
888.41284,1591297402118643.8
888.81989,1586808170794192.8
889.22699,1585114080325365.8
889.63403,1568449204046232.5
890.04102,1568707075257934.0
890.44806,1566192545874078.8
890.85498,1527905279359710.5
891.26196,1533652588241347.2
891.66882,1501712075534995.0
892.07574,1507141571403394.5
892.4826,1493550114988304.0
892.8894,1486760855734706.5
893.2962,1467887649358349.8
893.703,1477345874506631.0
894.10974,1461782446654563.8
894.51648,1451985299112902.5
894.92316,1433805722559664.2
895.32983,1445652768124777.8
895.73651,1431492827100030.2
896.14313,1407604916308353.8
896.54974,1417595757236808.8
896.9563,1394497453178319.8
897.36285,1399878209230042.5
897.76935,1374412966175010.8
898.17584,1363960968980468.8
898.58228,1370282797013391.2
898.98871,1342736212800903.2
899.39514,1326159330564994.5
899.80151,1304554374499080.5
900.20789,1308122533972030.8
900.6142,1298516739521206.8
901.02051,1307455146471897.8
901.42676,1275319389038769.5
901.83301,1283326388612075.2
902.2392,1264204927176363.2
902.64545,1250373940924508.5
903.05157,1240519098163927.5
903.4577,1247781723170117.5
903.86383,1240707441757582.8
904.2699,1227964244977244.8
904.67596,1201815216555501.8
905.08203,1204811225007898.5
905.48798,1206700934115676.0
905.89398,1181573120216583.0
906.29993,1186559545342078.0
906.70587,1180141659092466.5
907.11176,1176812889472466.5
907.51764,1149774871543668.0
907.92346,1166219272076641.2
908.32928,1140758563708442.2
908.73505,1159366443692586.0
909.14081,1141047495743676.5
909.54651,1113337285788260.2
909.95221,1098890701179645.9
910.35791,1098981094057511.8
910.76355,1101636584733025.6
911.16919,1090451053470007.2
911.57477,1095656304189362.4
911.98035,1090680158003288.8
912.38586,1073690258669669.9
912.79138,1069001221110879.4
913.1969,1069990313653642.2
913.60236,1045957174132023.1
914.00775,1038018120194779.1
914.41315,1035468532628573.1
914.81854,1023218489831909.5
915.22388,1033854800557933.1
915.62921,1014069868106242.8
916.03448,999464033851727.0
916.43976,1006908315713490.2
916.84497,1005002064073413.6
917.25018,1001884116999081.5
917.65533,985803511063057.5
918.06049,982209141521210.0
918.46564,968444374093110.5
918.87073,958002947787019.9
919.27582,962468810568377.8
919.68085,959406011072831.2
920.08582,970203338790926.2
920.49084,963993713153070.6
